ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,Timestamp
10172,Others-CCCPS105a,2009,26.14747299,91.72804914,1252,car,low,3,0,29-11-2016 16:02
6236,BHMNCPHST01,1200,26.14001386,91.73099967,703,car,low,2,0,29-11-2016 16:02
18044,Shopping,1920,26.15050395,91.73353109,1285,bike,low,2,0,29-11-2016 16:02
988,BHMBCCMKT01,577,26.14453614,91.73617216,128,bike,low,2,0,29-11-2016 16:02
4925,BHMMBMMBX01,687,20.0000347,78.00000286,470,car,low,2,0,29-11-2016 16:28
12797,Others-CCCPS135a,3883,26.14749943,91.72800489,2535,truck,low,2,0,29-11-2016 16:28
11485,Others-CCCPS119a,2803,26.14754061,91.72797041,498,car,low,2,0,29-11-2016 16:28
18045,Shopping,1920,26.15050395,91.73353109,1133,cycle,low,2,0,29-11-2016 16:28
15421,Others-CCCPS8,1322,26.14754886,91.72799519,669,car,low,2,0,29-11-2016 16:28
989,BHMBCCMKT01,577,26.14453614,91.73617216,114,bike,low,2,0,29-11-2016 16:28
3613,BHMEURBRD01,470,26.14901995,91.7395035,337,car,low,2,0,29-11-2016 16:28
7549,BHMNCPNST01,485,26.14004753,91.73097233,271,truck,low,2,0,29-11-2016 16:28
2301,BHMBCCTHL01,387,26.14449459,91.73620513,337,car,low,2,0,29-11-2016 16:28
6237,BHMNCPHST01,1200,26.14001386,91.73099967,616,car,low,2,0,29-11-2016 16:28
8861,Broad Street,690,26.13795775,91.74099445,454,truck,average,3,0,29-11-2016 16:28
14109,Others-CCCPS202,2937,26.14749053,91.72799688,1062,bike,low,2,0,29-11-2016 16:28
16733,Others-CCCPS98,3103,26.14749998,91.72797778,902,car,low,2,0,29-11-2016 16:28
10173,Others-CCCPS105a,2009,26.14747299,91.72804914,1139,car,low,2,0,29-11-2016 16:28
6238,BHMNCPHST01,1200,26.14001386,91.73099967,262,car,average,2,0,30-11-2016 08:02
990,BHMBCCMKT01,577,26.14453614,91.73617216,17,car,low,1,0,30-11-2016 08:02
12798,Others-CCCPS135a,3883,26.14749943,91.72800489,1323,car,low,2,0,30-11-2016 08:02
11486,Others-CCCPS119a,2803,26.14754061,91.72797041,295,truck,low,1,0,30-11-2016 08:02
14110,Others-CCCPS202,2937,26.14749053,91.72799688,612,car,low,2,0,30-11-2016 08:02
4926,BHMMBMMBX01,687,20.0000347,78.00000286,255,car,average,2,0,30-11-2016 08:02
2302,BHMBCCTHL01,387,26.14449459,91.73620513,205,bike,average,2,0,30-11-2016 08:02
18046,Shopping,1920,26.15050395,91.73353109,607,cycle,low,2,0,30-11-2016 08:02
3614,BHMEURBRD01,470,26.14901995,91.7395035,143,car,low,2,0,30-11-2016 08:02
8862,Broad Street,690,26.13795775,91.74099445,204,bike,low,2,0,30-11-2016 08:02
10174,Others-CCCPS105a,2009,26.14747299,91.72804914,682,cycle,low,2,0,30-11-2016 08:02
7550,BHMNCPNST01,485,26.14004753,91.73097233,203,car,average,2,0,30-11-2016 08:02
15422,Others-CCCPS8,1322,26.14754886,91.72799519,427,car,low,2,0,30-11-2016 08:02
16734,Others-CCCPS98,3103,26.14749998,91.72797778,548,car,low,2,0,30-11-2016 08:02
18047,Shopping,1920,26.15050395,91.73353109,765,car,low,2,0,30-11-2016 08:28
7551,BHMNCPNST01,485,26.14004753,91.73097233,222,bike,low,2,0,30-11-2016 08:28
2303,BHMBCCTHL01,387,26.14449459,91.73620513,221,cycle,low,2,0,30-11-2016 08:28
11487,Others-CCCPS119a,2803,26.14754061,91.72797041,348,car,low,2,0,30-11-2016 08:28
14111,Others-CCCPS202,2937,26.14749053,91.72799688,739,car,low,2,0,30-11-2016 08:28
991,BHMBCCMKT01,577,26.14453614,91.73617216,24,bike,low,0,0,30-11-2016 08:28
4927,BHMMBMMBX01,687,20.0000347,78.00000286,278,truck,low,2,0,30-11-2016 08:28
3615,BHMEURBRD01,470,26.14901995,91.7395035,204,car,low,2,0,30-11-2016 08:28
8863,Broad Street,690,26.13795775,91.74099445,296,car,low,1,0,30-11-2016 08:28
15423,Others-CCCPS8,1322,26.14754886,91.72799519,466,cycle,low,2,0,30-11-2016 08:28
12799,Others-CCCPS135a,3883,26.14749943,91.72800489,1720,car,low,3,0,30-11-2016 08:28
10175,Others-CCCPS105a,2009,26.14747299,91.72804914,744,car,low,2,0,30-11-2016 08:28
6239,BHMNCPHST01,1200,26.14001386,91.73099967,355,bike,low,2,0,30-11-2016 08:28
16735,Others-CCCPS98,3103,26.14749998,91.72797778,627,car,low,2,0,30-11-2016 08:28
4928,BHMMBMMBX01,687,20.0000347,78.00000286,341,car,average,3,0,30-11-2016 09:01
16736,Others-CCCPS98,3103,26.14749998,91.72797778,771,car,low,3,0,30-11-2016 09:01
6240,BHMNCPHST01,1200,26.14001386,91.73099967,480,truck,average,3,0,30-11-2016 09:01
2304,BHMBCCTHL01,387,26.14449459,91.73620513,266,car,low,3,0,30-11-2016 09:01
8864,Broad Street,690,26.13795775,91.74099445,419,bike,low,3,0,30-11-2016 09:01
11488,Others-CCCPS119a,2803,26.14754061,91.72797041,451,bike,low,2,0,30-11-2016 09:01
15424,Others-CCCPS8,1322,26.14754886,91.72799519,540,bike,average,3,0,30-11-2016 09:01
10176,Others-CCCPS105a,2009,26.14747299,91.72804914,881,car,low,3,0,30-11-2016 09:01
12800,Others-CCCPS135a,3883,26.14749943,91.72800489,2237,car,low,4,0,30-11-2016 09:01
992,BHMBCCMKT01,577,26.14453614,91.73617216,35,car,low,1,0,30-11-2016 09:01
7552,BHMNCPNST01,485,26.14004753,91.73097233,245,car,low,2,0,30-11-2016 09:01
18048,Shopping,1920,26.15050395,91.73353109,972,car,low,3,0,30-11-2016 09:01
14112,Others-CCCPS202,2937,26.14749053,91.72799688,930,bike,low,3,0,30-11-2016 09:01
3616,BHMEURBRD01,470,26.14901995,91.7395035,272,truck,low,2,0,30-11-2016 09:01
18049,Shopping,1920,26.15050395,91.73353109,1133,car,average,3,0,30-11-2016 09:28
15425,Others-CCCPS8,1322,26.14754886,91.72799519,615,car,low,2,0,30-11-2016 09:28
3617,BHMEURBRD01,470,26.14901995,91.7395035,320,car,low,2,0,30-11-2016 09:28
6241,BHMNCPHST01,1200,26.14001386,91.73099967,587,cycle,low,2,0,30-11-2016 09:28
7553,BHMNCPNST01,485,26.14004753,91.73097233,269,cycle,low,2,0,30-11-2016 09:28
993,BHMBCCMKT01,577,26.14453614,91.73617216,49,cycle,low,1,0,30-11-2016 09:28
14113,Others-CCCPS202,2937,26.14749053,91.72799688,1058,bike,low,3,0,30-11-2016 09:28
16737,Others-CCCPS98,3103,26.14749998,91.72797778,868,car,low,2,0,30-11-2016 09:28
12801,Others-CCCPS135a,3883,26.14749943,91.72800489,2641,car,low,3,0,30-11-2016 09:28
11489,Others-CCCPS119a,2803,26.14754061,91.72797041,523,car,low,3,0,30-11-2016 09:28
4929,BHMMBMMBX01,687,20.0000347,78.00000286,379,car,low,2,0,30-11-2016 09:28
10177,Others-CCCPS105a,2009,26.14747299,91.72804914,994,car,low,3,0,30-11-2016 09:28
2305,BHMBCCTHL01,387,26.14449459,91.73620513,303,car,low,3,0,30-11-2016 09:28
8865,Broad Street,690,26.13795775,91.74099445,486,car,low,3,0,30-11-2016 09:28
11490,Others-CCCPS119a,2803,26.14754061,91.72797041,589,cycle,low,3,0,30-11-2016 10:01
15426,Others-CCCPS8,1322,26.14754886,91.72799519,705,truck,low,4,0,30-11-2016 10:01
3618,BHMEURBRD01,470,26.14901995,91.7395035,361,cycle,low,3,0,30-11-2016 10:01
6242,BHMNCPHST01,1200,26.14001386,91.73099967,699,car,low,4,0,30-11-2016 10:01
7554,BHMNCPNST01,485,26.14004753,91.73097233,301,truck,low,3,0,30-11-2016 10:01
994,BHMBCCMKT01,577,26.14453614,91.73617216,81,car,low,2,0,30-11-2016 10:01
4930,BHMMBMMBX01,687,20.0000347,78.00000286,434,cycle,low,4,0,30-11-2016 10:01
10178,Others-CCCPS105a,2009,26.14747299,91.72804914,1139,car,low,4,0,30-11-2016 10:01
8866,Broad Street,690,26.13795775,91.74099445,533,cycle,low,3,0,30-11-2016 10:01
16738,Others-CCCPS98,3103,26.14749998,91.72797778,974,bike,average,5,0,30-11-2016 10:01
14114,Others-CCCPS202,2937,26.14749053,91.72799688,1184,truck,low,3,0,30-11-2016 10:01
2306,BHMBCCTHL01,387,26.14449459,91.73620513,350,bike,low,3,0,30-11-2016 10:01
18050,Shopping,1920,26.15050395,91.73353109,1317,car,low,4,0,30-11-2016 10:01
12802,Others-CCCPS135a,3883,26.14749943,91.72800489,3031,car,average,5,0,30-11-2016 10:01
15427,Others-CCCPS8,1322,26.14754886,91.72799519,764,car,low,4,0,30-11-2016 10:28
995,BHMBCCMKT01,577,26.14453614,91.73617216,107,car,low,2,0,30-11-2016 10:28
12803,Others-CCCPS135a,3883,26.14749943,91.72800489,3253,car,low,4,0,30-11-2016 10:28
7555,BHMNCPNST01,485,26.14004753,91.73097233,317,car,low,3,0,30-11-2016 10:28
2307,BHMBCCTHL01,387,26.14449459,91.73620513,382,bike,low,3,0,30-11-2016 10:28
3619,BHMEURBRD01,470,26.14901995,91.7395035,385,cycle,low,3,0,30-11-2016 10:28
10179,Others-CCCPS105a,2009,26.14747299,91.72804914,1236,car,low,4,0,30-11-2016 10:28
18051,Shopping,1920,26.15050395,91.73353109,1422,car,low,4,0,30-11-2016 10:28
16739,Others-CCCPS98,3103,26.14749998,91.72797778,1052,car,average,4,0,30-11-2016 10:28
8867,Broad Street,690,26.13795775,91.74099445,561,car,low,3,0,30-11-2016 10:28
14115,Others-CCCPS202,2937,26.14749053,91.72799688,1260,car,low,4,0,30-11-2016 10:28
4931,BHMMBMMBX01,687,20.0000347,78.00000286,472,bike,low,3,0,30-11-2016 10:28
11491,Others-CCCPS119a,2803,26.14754061,91.72797041,645,car,low,3,0,30-11-2016 10:28
6243,BHMNCPHST01,1200,26.14001386,91.73099967,781,bike,low,4,0,30-11-2016 10:28
996,BHMBCCMKT01,577,26.14453614,91.73617216,134,cycle,average,4,0,30-11-2016 10:55
18052,Shopping,1920,26.15050395,91.73353109,1502,car,average,5,0,30-11-2016 10:55
7556,BHMNCPNST01,485,26.14004753,91.73097233,329,car,average,4,0,30-11-2016 10:55
4932,BHMMBMMBX01,687,20.0000347,78.00000286,525,cycle,average,5,0,30-11-2016 10:55
15428,Others-CCCPS8,1322,26.14754886,91.72799519,791,car,average,4,0,30-11-2016 10:55
12804,Others-CCCPS135a,3883,26.14749943,91.72800489,3384,car,average,5,0,30-11-2016 10:55
2308,BHMBCCTHL01,387,26.14449459,91.73620513,378,bike,average,4,0,30-11-2016 10:55
3620,BHMEURBRD01,470,26.14901995,91.7395035,394,car,average,4,0,30-11-2016 10:55
6244,BHMNCPHST01,1200,26.14001386,91.73099967,838,car,average,4,0,30-11-2016 10:55
14116,Others-CCCPS202,2937,26.14749053,91.72799688,1284,car,average,5,0,30-11-2016 10:55
8868,Broad Street,690,26.13795775,91.74099445,577,bike,average,4,0,30-11-2016 10:55
10180,Others-CCCPS105a,2009,26.14747299,91.72804914,1316,car,average,4,0,30-11-2016 10:55
11492,Others-CCCPS119a,2803,26.14754061,91.72797041,651,car,average,4,0,30-11-2016 10:55
16740,Others-CCCPS98,3103,26.14749998,91.72797778,1127,car,high,7,0,30-11-2016 10:55
7557,BHMNCPNST01,485,26.14004753,91.73097233,337,bike,average,5,0,30-11-2016 11:22
2309,BHMBCCTHL01,387,26.14449459,91.73620513,396,truck,average,5,0,30-11-2016 11:28
6245,BHMNCPHST01,1200,26.14001386,91.73099967,860,truck,average,6,0,30-11-2016 11:28
18053,Shopping,1920,26.15050395,91.73353109,1532,cycle,high,9,0,30-11-2016 11:28
997,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,average,5,0,30-11-2016 11:28
3621,BHMEURBRD01,470,26.14901995,91.7395035,401,car,average,5,0,30-11-2016 11:28
4933,BHMMBMMBX01,687,20.0000347,78.00000286,553,car,average,6,0,30-11-2016 11:28
10181,Others-CCCPS105a,2009,26.14747299,91.72804914,1383,car,average,6,0,30-11-2016 11:28
15429,Others-CCCPS8,1322,26.14754886,91.72799519,830,cycle,average,6,0,30-11-2016 11:28
11493,Others-CCCPS119a,2803,26.14754061,91.72797041,672,bike,average,6,0,30-11-2016 11:28
12805,Others-CCCPS135a,3883,26.14749943,91.72800489,3421,car,high,9,0,30-11-2016 11:28
8869,Broad Street,690,26.13795775,91.74099445,588,bike,average,5,0,30-11-2016 11:28
16741,Others-CCCPS98,3103,26.14749998,91.72797778,1165,car,average,6,0,30-11-2016 11:28
14117,Others-CCCPS202,2937,26.14749053,91.72799688,1320,car,average,7,0,30-11-2016 11:28
10182,Others-CCCPS105a,2009,26.14747299,91.72804914,1416,car,high,10,0,30-11-2016 12:01
2310,BHMBCCTHL01,387,26.14449459,91.73620513,398,car,high,8,0,30-11-2016 12:01
4934,BHMMBMMBX01,687,20.0000347,78.00000286,572,car,high,8,0,30-11-2016 12:01
3622,BHMEURBRD01,470,26.14901995,91.7395035,415,car,high,7,0,30-11-2016 12:01
12806,Others-CCCPS135a,3883,26.14749943,91.72800489,3473,car,high,11,0,30-11-2016 12:01
7558,BHMNCPNST01,485,26.14004753,91.73097233,342,car,high,7,0,30-11-2016 12:01
998,BHMBCCMKT01,577,26.14453614,91.73617216,182,car,high,7,0,30-11-2016 12:01
18054,Shopping,1920,26.15050395,91.73353109,1562,car,high,10,0,30-11-2016 12:01
14118,Others-CCCPS202,2937,26.14749053,91.72799688,1359,car,high,9,0,30-11-2016 12:01
11494,Others-CCCPS119a,2803,26.14754061,91.72797041,679,car,high,9,0,30-11-2016 12:01
16742,Others-CCCPS98,3103,26.14749998,91.72797778,1195,car,high,9,0,30-11-2016 12:01
15430,Others-CCCPS8,1322,26.14754886,91.72799519,844,car,average,6,0,30-11-2016 12:01
8870,Broad Street,690,26.13795775,91.74099445,619,car,high,9,0,30-11-2016 12:01
6246,BHMNCPHST01,1200,26.14001386,91.73099967,888,bike,high,9,0,30-11-2016 12:01
3623,BHMEURBRD01,470,26.14901995,91.7395035,422,cycle,high,8,0,30-11-2016 12:28
15431,Others-CCCPS8,1322,26.14754886,91.72799519,852,bike,high,9,0,30-11-2016 12:28
12807,Others-CCCPS135a,3883,26.14749943,91.72800489,3486,cycle,high,11,0,30-11-2016 12:28
14119,Others-CCCPS202,2937,26.14749053,91.72799688,1370,car,high,9,0,30-11-2016 12:28
7559,BHMNCPNST01,485,26.14004753,91.73097233,348,truck,average,5,0,30-11-2016 12:28
8871,Broad Street,690,26.13795775,91.74099445,626,car,high,9,0,30-11-2016 12:28
18055,Shopping,1920,26.15050395,91.73353109,1572,car,high,10,0,30-11-2016 12:28
16743,Others-CCCPS98,3103,26.14749998,91.72797778,1199,car,high,10,0,30-11-2016 12:28
6247,BHMNCPHST01,1200,26.14001386,91.73099967,888,car,high,9,0,30-11-2016 12:28
11495,Others-CCCPS119a,2803,26.14754061,91.72797041,674,car,high,9,0,30-11-2016 12:28
2311,BHMBCCTHL01,387,26.14449459,91.73620513,396,car,high,8,0,30-11-2016 12:28
999,BHMBCCMKT01,577,26.14453614,91.73617216,189,cycle,high,7,0,30-11-2016 12:28
10183,Others-CCCPS105a,2009,26.14747299,91.72804914,1425,car,high,10,0,30-11-2016 12:28
4935,BHMMBMMBX01,687,20.0000347,78.00000286,573,car,high,9,0,30-11-2016 12:28
4936,BHMMBMMBX01,687,20.0000347,78.00000286,592,cycle,high,8,0,30-11-2016 13:01
7560,BHMNCPNST01,485,26.14004753,91.73097233,336,cycle,average,4,0,30-11-2016 13:01
12808,Others-CCCPS135a,3883,26.14749943,91.72800489,3487,car,high,10,0,30-11-2016 13:01
18056,Shopping,1920,26.15050395,91.73353109,1575,car,high,9,0,30-11-2016 13:01
11496,Others-CCCPS119a,2803,26.14754061,91.72797041,663,cycle,high,8,0,30-11-2016 13:01
3624,BHMEURBRD01,470,26.14901995,91.7395035,430,bike,average,6,0,30-11-2016 13:01
14120,Others-CCCPS202,2937,26.14749053,91.72799688,1368,car,high,8,0,30-11-2016 13:01
8872,Broad Street,690,26.13795775,91.74099445,639,car,high,7,0,30-11-2016 13:01
6248,BHMNCPHST01,1200,26.14001386,91.73099967,894,cycle,high,8,0,30-11-2016 13:01
1000,BHMBCCMKT01,577,26.14453614,91.73617216,204,bike,high,7,0,30-11-2016 13:01
2312,BHMBCCTHL01,387,26.14449459,91.73620513,393,car,high,7,0,30-11-2016 13:01
10184,Others-CCCPS105a,2009,26.14747299,91.72804914,1423,car,high,9,0,30-11-2016 13:01
16744,Others-CCCPS98,3103,26.14749998,91.72797778,1198,car,high,8,0,30-11-2016 13:01
15432,Others-CCCPS8,1322,26.14754886,91.72799519,831,car,high,8,0,30-11-2016 13:01
3625,BHMEURBRD01,470,26.14901995,91.7395035,434,car,average,5,0,30-11-2016 13:28
8873,Broad Street,690,26.13795775,91.74099445,640,bike,high,8,0,30-11-2016 13:28
12809,Others-CCCPS135a,3883,26.14749943,91.72800489,3495,car,high,10,0,30-11-2016 13:28
14121,Others-CCCPS202,2937,26.14749053,91.72799688,1364,car,high,9,0,30-11-2016 13:28
7561,BHMNCPNST01,485,26.14004753,91.73097233,325,bike,high,7,0,30-11-2016 13:28
1001,BHMBCCMKT01,577,26.14453614,91.73617216,201,truck,high,7,0,30-11-2016 13:28
10185,Others-CCCPS105a,2009,26.14747299,91.72804914,1437,car,high,10,0,30-11-2016 13:28
18057,Shopping,1920,26.15050395,91.73353109,1572,car,average,6,0,30-11-2016 13:28
16745,Others-CCCPS98,3103,26.14749998,91.72797778,1209,cycle,high,9,0,30-11-2016 13:28
15433,Others-CCCPS8,1322,26.14754886,91.72799519,829,car,average,6,0,30-11-2016 13:28
11497,Others-CCCPS119a,2803,26.14754061,91.72797041,675,car,high,8,0,30-11-2016 13:28
4937,BHMMBMMBX01,687,20.0000347,78.00000286,608,bike,high,8,0,30-11-2016 13:28
6249,BHMNCPHST01,1200,26.14001386,91.73099967,896,car,high,8,0,30-11-2016 13:28
2313,BHMBCCTHL01,387,26.14449459,91.73620513,399,bike,average,5,0,30-11-2016 13:28
3626,BHMEURBRD01,470,26.14901995,91.7395035,432,car,average,4,0,30-11-2016 14:01
14122,Others-CCCPS202,2937,26.14749053,91.72799688,1371,car,average,5,0,30-11-2016 14:01
16746,Others-CCCPS98,3103,26.14749998,91.72797778,1224,bike,average,5,0,30-11-2016 14:01
8874,Broad Street,690,26.13795775,91.74099445,643,bike,average,4,0,30-11-2016 14:01
12810,Others-CCCPS135a,3883,26.14749943,91.72800489,3461,bike,average,6,0,30-11-2016 14:01
6250,BHMNCPHST01,1200,26.14001386,91.73099967,885,car,average,4,0,30-11-2016 14:01
7562,BHMNCPNST01,485,26.14004753,91.73097233,332,car,average,4,0,30-11-2016 14:01
2314,BHMBCCTHL01,387,26.14449459,91.73620513,396,car,average,4,0,30-11-2016 14:01
1002,BHMBCCMKT01,577,26.14453614,91.73617216,196,bike,average,4,0,30-11-2016 14:01
11498,Others-CCCPS119a,2803,26.14754061,91.72797041,662,car,average,4,0,30-11-2016 14:01
18058,Shopping,1920,26.15050395,91.73353109,1570,truck,average,5,0,30-11-2016 14:01
15434,Others-CCCPS8,1322,26.14754886,91.72799519,839,car,average,4,0,30-11-2016 14:01
4938,BHMMBMMBX01,687,20.0000347,78.00000286,626,car,average,5,0,30-11-2016 14:01
10186,Others-CCCPS105a,2009,26.14747299,91.72804914,1465,car,average,4,0,30-11-2016 14:01
11499,Others-CCCPS119a,2803,26.14754061,91.72797041,653,car,average,4,0,30-11-2016 14:28
18059,Shopping,1920,26.15050395,91.73353109,1538,car,average,5,0,30-11-2016 14:28
10187,Others-CCCPS105a,2009,26.14747299,91.72804914,1453,car,average,5,0,30-11-2016 14:28
8875,Broad Street,690,26.13795775,91.74099445,637,car,average,4,0,30-11-2016 14:28
1003,BHMBCCMKT01,577,26.14453614,91.73617216,181,car,average,3,0,30-11-2016 14:28
3627,BHMEURBRD01,470,26.14901995,91.7395035,429,car,average,4,0,30-11-2016 14:28
12811,Others-CCCPS135a,3883,26.14749943,91.72800489,3389,car,average,5,0,30-11-2016 14:28
16747,Others-CCCPS98,3103,26.14749998,91.72797778,1207,truck,average,5,0,30-11-2016 14:28
6251,BHMNCPHST01,1200,26.14001386,91.73099967,872,bike,average,4,0,30-11-2016 14:28
7563,BHMNCPNST01,485,26.14004753,91.73097233,318,car,high,6,0,30-11-2016 14:28
4939,BHMMBMMBX01,687,20.0000347,78.00000286,629,car,average,4,0,30-11-2016 14:28
15435,Others-CCCPS8,1322,26.14754886,91.72799519,824,car,high,6,0,30-11-2016 14:28
2315,BHMBCCTHL01,387,26.14449459,91.73620513,393,bike,average,4,0,30-11-2016 14:28
14123,Others-CCCPS202,2937,26.14749053,91.72799688,1348,car,average,5,0,30-11-2016 14:28
11500,Others-CCCPS119a,2803,26.14754061,91.72797041,634,bike,low,3,0,30-11-2016 15:01
15436,Others-CCCPS8,1322,26.14754886,91.72799519,804,car,low,3,0,30-11-2016 15:01
6252,BHMNCPHST01,1200,26.14001386,91.73099967,807,car,low,4,0,30-11-2016 15:01
18060,Shopping,1920,26.15050395,91.73353109,1459,bike,average,4,0,30-11-2016 15:01
10188,Others-CCCPS105a,2009,26.14747299,91.72804914,1386,car,average,4,0,30-11-2016 15:01
7564,BHMNCPNST01,485,26.14004753,91.73097233,308,car,low,2,0,30-11-2016 15:01
1004,BHMBCCMKT01,577,26.14453614,91.73617216,154,cycle,average,3,0,30-11-2016 15:01
12812,Others-CCCPS135a,3883,26.14749943,91.72800489,3244,car,low,3,0,30-11-2016 15:01
16748,Others-CCCPS98,3103,26.14749998,91.72797778,1133,car,low,3,0,30-11-2016 15:01
8876,Broad Street,690,26.13795775,91.74099445,622,car,average,3,0,30-11-2016 15:01
4940,BHMMBMMBX01,687,20.0000347,78.00000286,582,car,low,3,0,30-11-2016 15:01
14124,Others-CCCPS202,2937,26.14749053,91.72799688,1321,car,low,4,0,30-11-2016 15:01
3628,BHMEURBRD01,470,26.14901995,91.7395035,418,bike,low,2,0,30-11-2016 15:01
2316,BHMBCCTHL01,387,26.14449459,91.73620513,391,bike,low,3,0,30-11-2016 15:01
14125,Others-CCCPS202,2937,26.14749053,91.72799688,1277,car,low,3,0,30-11-2016 15:28
8877,Broad Street,690,26.13795775,91.74099445,600,cycle,low,2,0,30-11-2016 15:28
4941,BHMMBMMBX01,687,20.0000347,78.00000286,553,car,low,2,0,30-11-2016 15:28
18061,Shopping,1920,26.15050395,91.73353109,1384,car,low,3,0,30-11-2016 15:28
16749,Others-CCCPS98,3103,26.14749998,91.72797778,1069,truck,low,3,0,30-11-2016 15:28
6253,BHMNCPHST01,1200,26.14001386,91.73099967,751,bike,average,3,0,30-11-2016 15:28
15437,Others-CCCPS8,1322,26.14754886,91.72799519,772,bike,low,3,0,30-11-2016 15:28
3629,BHMEURBRD01,470,26.14901995,91.7395035,403,cycle,low,2,0,30-11-2016 15:28
10189,Others-CCCPS105a,2009,26.14747299,91.72804914,1325,bike,low,4,0,30-11-2016 15:28
2317,BHMBCCTHL01,387,26.14449459,91.73620513,378,car,low,2,0,30-11-2016 15:28
11501,Others-CCCPS119a,2803,26.14754061,91.72797041,595,car,low,3,0,30-11-2016 15:28
7565,BHMNCPNST01,485,26.14004753,91.73097233,299,car,low,2,0,30-11-2016 15:28
12813,Others-CCCPS135a,3883,26.14749943,91.72800489,3092,bike,low,3,0,30-11-2016 15:28
1005,BHMBCCMKT01,577,26.14453614,91.73617216,132,car,low,2,0,30-11-2016 15:28
16750,Others-CCCPS98,3103,26.14749998,91.72797778,986,car,low,3,0,30-11-2016 16:01
11502,Others-CCCPS119a,2803,26.14754061,91.72797041,575,cycle,low,2,0,30-11-2016 16:01
15438,Others-CCCPS8,1322,26.14754886,91.72799519,729,car,low,2,0,30-11-2016 16:01
2318,BHMBCCTHL01,387,26.14449459,91.73620513,367,car,average,2,0,30-11-2016 16:01
10190,Others-CCCPS105a,2009,26.14747299,91.72804914,1227,car,low,2,0,30-11-2016 16:01
6254,BHMNCPHST01,1200,26.14001386,91.73099967,717,car,low,2,0,30-11-2016 16:01
8878,Broad Street,690,26.13795775,91.74099445,559,bike,low,2,0,30-11-2016 16:01
1006,BHMBCCMKT01,577,26.14453614,91.73617216,114,truck,average,2,0,30-11-2016 16:01
12814,Others-CCCPS135a,3883,26.14749943,91.72800489,2871,cycle,low,3,0,30-11-2016 16:01
4942,BHMMBMMBX01,687,20.0000347,78.00000286,498,cycle,low,2,0,30-11-2016 16:01
14126,Others-CCCPS202,2937,26.14749053,91.72799688,1206,truck,low,2,0,30-11-2016 16:01
7566,BHMNCPNST01,485,26.14004753,91.73097233,280,cycle,low,2,0,30-11-2016 16:01
3630,BHMEURBRD01,470,26.14901995,91.7395035,375,truck,low,2,0,30-11-2016 16:01
18062,Shopping,1920,26.15050395,91.73353109,1294,cycle,low,2,0,30-11-2016 16:01
8879,Broad Street,690,26.13795775,91.74099445,515,car,low,2,0,30-11-2016 16:28
6255,BHMNCPHST01,1200,26.14001386,91.73099967,612,car,low,1,0,30-11-2016 16:28
7567,BHMNCPNST01,485,26.14004753,91.73097233,262,car,low,1,0,30-11-2016 16:28
14127,Others-CCCPS202,2937,26.14749053,91.72799688,1130,car,low,2,0,30-11-2016 16:28
16751,Others-CCCPS98,3103,26.14749998,91.72797778,929,car,low,3,0,30-11-2016 16:28
15439,Others-CCCPS8,1322,26.14754886,91.72799519,689,cycle,average,3,0,30-11-2016 16:28
1007,BHMBCCMKT01,577,26.14453614,91.73617216,106,car,low,2,0,30-11-2016 16:28
2319,BHMBCCTHL01,387,26.14449459,91.73620513,353,car,low,2,0,30-11-2016 16:28
10191,Others-CCCPS105a,2009,26.14747299,91.72804914,1150,car,low,2,0,30-11-2016 16:28
11503,Others-CCCPS119a,2803,26.14754061,91.72797041,559,car,low,2,0,30-11-2016 16:28
3631,BHMEURBRD01,470,26.14901995,91.7395035,353,car,low,2,0,30-11-2016 16:28
4943,BHMMBMMBX01,687,20.0000347,78.00000286,461,car,low,2,0,30-11-2016 16:28
12815,Others-CCCPS135a,3883,26.14749943,91.72800489,2549,car,low,2,0,30-11-2016 16:28
18063,Shopping,1920,26.15050395,91.73353109,1109,car,low,3,0,30-11-2016 16:28
12816,Others-CCCPS135a,3883,26.14749943,91.72800489,1336,truck,average,3,0,01-12-2016 08:05
8880,Broad Street,690,26.13795775,91.74099445,236,car,low,1,0,01-12-2016 08:05
11504,Others-CCCPS119a,2803,26.14754061,91.72797041,276,car,low,2,0,01-12-2016 08:05
18064,Shopping,1920,26.15050395,91.73353109,627,bike,low,2,0,01-12-2016 08:05
6256,BHMNCPHST01,1200,26.14001386,91.73099967,246,car,low,2,0,01-12-2016 08:05
7568,BHMNCPNST01,485,26.14004753,91.73097233,221,truck,low,2,0,01-12-2016 08:05
16752,Others-CCCPS98,3103,26.14749998,91.72797778,712,bike,average,3,0,01-12-2016 08:05
15440,Others-CCCPS8,1322,26.14754886,91.72799519,461,car,low,2,0,01-12-2016 08:05
3632,BHMEURBRD01,470,26.14901995,91.7395035,169,car,low,2,0,01-12-2016 08:05
2320,BHMBCCTHL01,387,26.14449459,91.73620513,207,bike,average,2,0,01-12-2016 08:05
10192,Others-CCCPS105a,2009,26.14747299,91.72804914,883,car,low,3,0,01-12-2016 08:05
4944,BHMMBMMBX01,687,20.0000347,78.00000286,422,car,low,3,0,01-12-2016 08:05
1008,BHMBCCMKT01,577,26.14453614,91.73617216,22,bike,low,1,0,01-12-2016 08:05
